Layers,Neurons,batch,optimiser,keras,epochs,dropout,train %,activation,RMSE,VAL_RMSE,Objective,mae,val_mae,R2,R2_v,final
4,"(2, 4, 17, 18)",10,sgd,normal,100,0.1,0.05,elu,1.000002777,0.975825065,0.012086079,0.74201405,0.7816087,-5.55E-06,-0.616140301,-0.308072928
4,"(20, 3, 14, 10)",10,sgd,normal,200,0.1,0.05,tanh,0.99998178,0.975932942,0.012042639,0.74244225,0.7817397,3.64E-05,-0.616266751,-0.308115156
3,"(7, 4, 14)",10,Adagrad,normal,150,0.3,0.05,tanh,0.998988796,0.975679417,0.012665893,0.7414246,0.7813369,0.002021385,-0.619693785,-0.3088362
4,"(4, 13, 12, 5)",10,sgd,uniform,50,0,0.05,elu,1.000005406,0.975773201,0.012110697,0.7422206,0.7816005,-1.08E-05,-0.617876246,-0.308943529
1,20,200,Adam,normal,100,0,0.05,elu,0.895025127,0.992629942,0.056172466,0.65820694,0.76546794,0.198930023,-0.817788038,-0.309429008
3,"(13, 10, 2)",10,Adagrad,uniform,150,0.5,0.05,elu,0.999749455,0.976087959,0.012081293,0.74279076,0.7815455,0.000501027,-0.619576359,-0.309537666
3,"(4, 7, 5)",10,Adam,normal,100,0.1,0.05,sigmoid,0.994765003,0.9755912,0.014821898,0.739523,0.7788371,0.010442588,-0.632111734,-0.310834573
2,"(16, 12)",10,sgd,uniform,150,0.1,0.05,sigmoid,0.999771429,0.976371291,0.01192864,0.7396768,0.7820407,0.000457089,-0.622133991,-0.310838451
4,"(7, 16, 16, 19)",10,Adagrad,uniform,100,0.3,0.05,elu,0.995742446,0.977422195,0.013417679,0.73953015,0.78045785,0.008496982,-0.630591407,-0.311047213
4,"(11, 8, 8, 3)",10,Adam,normal,50,0.3,0.05,elu,0.961943446,0.970845411,0.033605572,0.7126206,0.75399053,0.074664808,-0.697599291,-0.311467242
3,"(19, 11, 18)",10,Adagrad,normal,150,0.5,0.05,elu,0.994963948,0.976690941,0.014172556,0.7431521,0.780306,0.010046742,-0.633450387,-0.311701823
3,"(10, 1, 20)",10,sgd,uniform,150,0.2,0.05,elu,0.993730066,0.978942199,0.013663868,0.74035805,0.7795694,0.012500556,-0.636890452,-0.312194948
3,"(14, 11, 15)",10,Adam,uniform,50,0.1,0.05,sigmoid,0.995484157,0.979037816,0.012739013,0.7393371,0.7811216,0.009011293,-0.633449325,-0.312219016
1,1,10,Adam,normal,200,0.1,0.05,relu,1.000011333,0.976835377,0.011576645,0.74298954,0.7826518,-2.27E-05,-0.624942315,-0.31248249
2,"(16, 1)",100,sgd,uniform,200,0.1,0.05,elu,0.998699712,0.977814638,0.011742825,0.741948,0.7818597,0.002598885,-0.630762405,-0.31408176
4,"(6, 5, 18, 14)",10,Adagrad,uniform,100,0,0.05,elu,0.993472252,0.977855382,0.014336183,0.7366994,0.77916414,0.013012885,-0.641399757,-0.314193436
3,"(5, 20, 19)",10,Adagrad,normal,150,0.2,0.05,tanh,0.998813484,0.976144233,0.012521142,0.7408591,0.78230274,0.002371624,-0.630891556,-0.314259966
2,"(18, 16)",25,Adagrad,normal,150,0.1,0.05,elu,0.966749821,0.969924261,0.031662959,0.71709484,0.7580584,0.065394783,-0.694139782,-0.3143725
1,16,25,sgd,normal,100,0,0.05,sigmoid,0.957508385,0.957433299,0.042529158,0.704371,0.74210954,0.083177693,-0.712009839,-0.314416073
4,"(1, 9, 18, 18)",10,Adam,normal,100,0.1,0.05,sigmoid,1.000030617,0.97806337,0.010953006,0.7456618,0.783936,-6.12E-05,-0.629356602,-0.314708918
4,"(19, 16, 3, 15)",25,Adagrad,uniform,150,0.3,0.05,elu,0.998562661,0.977564548,0.011936395,0.74110305,0.78216255,0.002872612,-0.63229579,-0.314711589
3,"(8, 14, 10)",50,Adagrad,uniform,150,0.1,0.05,elu,0.995510493,0.97480272,0.014843393,0.7384931,0.77984494,0.008958858,-0.639175153,-0.315108147
4,"(2, 16, 1, 10)",25,sgd,normal,200,0.5,0.05,sigmoid,1.000023986,0.977562478,0.011206768,0.74246,0.78339785,-4.80E-05,-0.630282872,-0.315165422
3,"(16, 2, 8)",200,Adam,normal,150,0.5,0.05,elu,0.968835851,0.989783225,0.020690462,0.71915174,0.7672475,0.061357094,-0.69289195,-0.315767428
3,"(3, 6, 18)",10,sgd,normal,50,0.3,0.05,elu,0.997431422,0.97795125,0.012308664,0.7430158,0.7809916,0.005130559,-0.637089186,-0.315979314
1,8,100,sgd,normal,200,0.5,0.05,sigmoid,0.994480179,0.972560255,0.016479783,0.7365357,0.7768939,0.011009173,-0.643425457,-0.316208142
4,"(9, 12, 16, 10)",10,Adam,uniform,100,0.4,0.05,tanh,0.832801798,0.940886611,0.113155795,0.681683,0.7453592,0.306441166,-0.939496228,-0.316527531
4,"(14, 19, 1, 19)",10,Adam,normal,50,0.5,0.05,tanh,0.991116156,0.981664465,0.013609689,0.7463166,0.7721709,0.017688765,-0.650919641,-0.316615438
4,"(16, 3, 20, 12)",10,Adam,normal,50,0,0.05,tanh,0.767079977,0.896797988,0.168061017,0.6092947,0.7530498,0.411588309,-1.045435077,-0.316923384
3,"(2, 10, 20)",10,sgd,uniform,150,0.4,0.05,elu,0.998999522,0.977062863,0.011968807,0.7446098,0.7817295,0.001999955,-0.637873756,-0.317936901
2,"(1, 3)",25,Adagrad,normal,200,0,0.05,elu,0.998178652,0.977626644,0.012097352,0.7406319,0.7833415,0.003639379,-0.64039145,-0.318376036
4,"(14, 6, 3, 5)",10,RMSprop,normal,200,0.3,0.05,sigmoid,0.99990123,0.978044571,0.0110271,0.7438141,0.7837674,0.00019753,-0.637647839,-0.318725154
4,"(1, 6, 7, 17)",200,Adagrad,uniform,200,0.1,0.05,elu,0.997059649,0.981606582,0.010666884,0.7403759,0.783246,0.005872056,-0.647156949,-0.320642446
1,6,50,sgd,normal,200,0.3,0.05,tanh,0.983583926,0.977956399,0.019229838,0.7249857,0.78375286,0.03256266,-0.67450192,-0.32096963
4,"(15, 9, 6, 11)",10,Adagrad,normal,50,0.1,0.05,elu,0.999446194,0.97801438,0.011269713,0.74270415,0.7830673,0.001107306,-0.643884448,-0.321388571
2,"(6, 3)",10,sgd,normal,50,0.1,0.05,elu,0.977497008,0.982000687,0.020251152,0.7271722,0.77300537,0.044499598,-0.687426587,-0.321463494
2,"(2, 18)",10,Adam,uniform,50,0.1,0.05,relu,0.963243996,0.985175374,0.025790315,0.73799634,0.7673396,0.072161005,-0.715163436,-0.321501216
2,"(16, 12)",10,sgd,uniform,200,0.1,0.05,elu,0.919540774,0.95312186,0.063668683,0.69666636,0.74273604,0.154444765,-0.799513285,-0.32253426
2,"(16, 12)",10,sgd,normal,150,0.1,0.05,sigmoid,0.999114218,0.978480837,0.011202472,0.7437447,0.78400964,0.001770779,-0.647845712,-0.323037467
1,16,100,Adagrad,uniform,200,0.4,0.05,relu,0.978865818,0.959514301,0.030809941,0.72794753,0.76943815,0.041821711,-0.688835328,-0.323506809
2,"(11, 10)",25,Adagrad,uniform,150,0.1,0.05,elu,0.980339024,0.973993292,0.022833842,0.7302535,0.77169853,0.038935398,-0.686175943,-0.323620273
1,16,200,Adagrad,uniform,200,0.4,0.05,tanh,0.979314882,0.959782594,0.030451262,0.7209436,0.76218885,0.040942363,-0.68833602,-0.323696829
3,"(14, 11, 20)",10,Adagrad,normal,100,0.1,0.05,elu,0.985055891,0.979658519,0.017642795,0.73081017,0.772683,0.029664891,-0.67707188,-0.323703495
1,8,10,sgd,uniform,50,0.1,0.05,sigmoid,0.981309971,0.981354569,0.01866773,0.73137045,0.7789866,0.037030741,-0.686472697,-0.324720978
1,11,200,sgd,normal,200,0.4,0.05,relu,0.98806738,0.978542701,0.01669496,0.73718566,0.7849329,0.023722853,-0.674048423,-0.325162785
2,"(18, 16)",100,sgd,uniform,150,0.1,0.05,tanh,0.99660552,0.977811971,0.012791254,0.7396939,0.78317255,0.006777437,-0.657857075,-0.325539819
1,18,10,sgd,normal,200,0.1,0.05,relu,0.967008242,0.98066813,0.026161814,0.7150319,0.78548324,0.06489506,-0.716243303,-0.325674122
1,6,100,Adam,uniform,50,0.5,0.05,elu,0.990057805,0.982098159,0.013922018,0.7279002,0.7843375,0.019785543,-0.673042539,-0.326628498
3,"(13, 3, 6)",100,Adam,uniform,150,0.4,0.05,elu,0.966241766,0.994699359,0.019529438,0.736925,0.7726141,0.06637685,-0.720216736,-0.326919943
4,"(16, 13, 9, 10)",10,Adagrad,normal,200,0.1,0.05,elu,0.984961389,0.985412541,0.014813035,0.73798877,0.7760061,0.029851062,-0.683786237,-0.326967587
4,"(19, 9, 10, 10)",100,Adam,uniform,150,0.5,0.05,elu,0.95724753,0.995671698,0.023540386,0.7159905,0.77183604,0.083677166,-0.740149541,-0.328236188
1,16,10,sgd,uniform,50,0,0.05,tanh,0.954343909,0.988979345,0.028338373,0.74377865,0.7749485,0.089227703,-0.746621766,-0.328697032
1,11,10,sgd,normal,200,0.5,0.05,tanh,0.969771069,0.989020411,0.02060426,0.7627797,0.78834313,0.059544074,-0.718776421,-0.329616173
4,"(20, 5, 6, 8)",100,Adam,normal,100,0.3,0.05,elu,0.969014886,0.992392091,0.019296511,0.73876506,0.7715609,0.06101015,-0.720614045,-0.329801947
2,"(18, 16)",200,Adagrad,uniform,150,0.1,0.05,elu,0.968652659,0.986362803,0.022492269,0.719877,0.7677373,0.061712026,-0.72164152,-0.329964747
4,"(20, 17, 8, 10)",10,sgd,uniform,200,0.1,0.05,elu,0.997511648,0.982454988,0.010016682,0.742179,0.7846865,0.004970513,-0.665082328,-0.330055908
1,11,10,sgd,normal,200,0.4,0.05,tanh,0.956897044,1.000259721,0.021421617,0.75728726,0.78002036,0.084348047,-0.745463096,-0.330557525
3,"(6, 15, 8)",50,sgd,normal,200,0,0.05,elu,0.997782722,0.980927814,0.010644732,0.7412804,0.7850402,0.00442964,-0.667910672,-0.331740516
4,"(12, 9, 13, 3)",10,Adagrad,uniform,200,0,0.05,elu,0.982610916,0.976411687,0.020488699,0.72513586,0.77046704,0.034475787,-0.700402109,-0.332963161
1,18,100,sgd,normal,150,0.4,0.05,relu,0.982067399,0.984097439,0.016917581,0.72169214,0.788322,0.035543624,-0.703927747,-0.334192061
4,"(17, 16, 6, 16)",10,sgd,normal,200,0.1,0.05,sigmoid,1.000135278,0.979922624,0.009971049,0.74504644,0.7861005,-0.000270574,-0.668753345,-0.33451196
1,18,50,Adagrad,uniform,150,0.4,0.05,tanh,0.976133612,0.980803664,0.021531362,0.72476757,0.78104466,0.047163172,-0.716535931,-0.33468638
2,"(17, 20)",200,Adagrad,uniform,50,0.4,0.05,elu,0.990700782,0.976260202,0.016519508,0.7389512,0.7775198,0.01851196,-0.689417864,-0.335452952
3,"(20, 1, 14)",10,sgd,uniform,100,0.4,0.05,elu,0.997338031,0.981796903,0.010432533,0.7419172,0.78474796,0.005316851,-0.676435751,-0.33555945
3,"(1, 9, 20)",25,RMSprop,normal,150,0.5,0.05,elu,0.9862657,0.984034416,0.014849942,0.7281663,0.7858861,0.027279969,-0.7021001,-0.337410066
2,"(17, 17)",10,sgd,normal,200,0.1,0.05,relu,0.92582019,0.953383349,0.06039823,0.7004237,0.7340865,0.142856975,-0.818343991,-0.337743508
1,18,200,Adagrad,normal,100,0.3,0.2,relu,1.156332214,1.235857399,-0.196094806,1.2162389,0.9769508,-0.337104189,-0.340178409,-0.338641299
4,"(16, 16, 8, 13)",10,Adagrad,uniform,200,0.1,0.05,relu,0.986528959,0.984358389,0.014556326,0.7359651,0.7783387,0.026760613,-0.704595705,-0.338917546
4,"(20, 8, 7, 1)",200,Adam,normal,150,0.4,0.05,elu,0.981042387,0.976508959,0.021224327,0.7327097,0.7773173,0.037555835,-0.715650604,-0.339047384
1,18,100,sgd,normal,200,0.3,0.05,relu,0.980188308,0.986929088,0.016441302,0.73246205,0.78873885,0.039230881,-0.719304842,-0.34003698
3,"(11, 3, 18)",10,sgd,normal,150,0,0.05,elu,0.966197345,1.000298686,0.016751985,0.7122623,0.7760715,0.066462691,-0.746923426,-0.340230368
2,"(17, 20)",25,Adagrad,uniform,150,0.4,0.05,elu,0.98147324,0.983211608,0.017657576,0.73899496,0.77789885,0.036710279,-0.718135241,-0.340712481
4,"(20, 15, 17, 6)",200,Adam,uniform,50,0.1,0.05,relu,0.992140158,0.984197819,0.011831011,0.73881954,0.7811691,0.015657906,-0.697725688,-0.341033891
3,"(3, 17, 9)",25,sgd,uniform,150,0,0.05,elu,0.996188845,0.986672631,0.008569262,0.7417653,0.7863716,0.007607784,-0.690581854,-0.341487035
1,6,200,sgd,normal,100,0.3,0.05,elu,0.983702637,0.990017589,0.013139887,0.7302259,0.7821262,0.032329121,-0.716620367,-0.342145623
4,"(7, 7, 13, 7)",25,Adagrad,normal,150,0.1,0.05,elu,0.996815494,0.981583894,0.010800306,0.74152416,0.7850918,0.00635887,-0.691084139,-0.342362634
1,7,10,Adam,uniform,150,0.5,0.1,tanh,0.5374005,0.827957775,0.317320862,0.49996033,0.6561923,0.711200702,-1.397718273,-0.343258785
4,"(11, 9, 9, 6)",50,Adam,normal,100,0.5,0.05,elu,0.980871364,0.974518888,0.022304874,0.733195,0.7738463,0.037891368,-0.724659037,-0.343383834
2,"(10, 17)",10,Adagrad,normal,100,0.5,0.05,elu,0.99257744,0.976013656,0.015704452,0.74029636,0.7806439,0.014790025,-0.702147796,-0.343678886
2,"(18, 9)",200,Adagrad,normal,200,0.2,0.05,elu,0.975401822,0.973748463,0.025424858,0.7282946,0.76684844,0.048591286,-0.736732208,-0.344070461
3,"(13, 18, 6)",100,Adam,uniform,100,0.5,0.05,tanh,0.971327094,0.985154017,0.021759445,0.72064734,0.7712008,0.056523677,-0.746881651,-0.345178987
2,"(15, 16)",10,sgd,uniform,100,0.1,0.05,relu,0.974685204,0.956624718,0.034345039,0.7209898,0.76476127,0.049988752,-0.740805813,-0.34540853
3,"(17, 4, 5)",25,Adagrad,uniform,200,0,0.05,elu,0.988845567,0.983495238,0.013829598,0.736056,0.7769485,0.022184444,-0.71608457,-0.346950063
2,"(15, 5)",200,sgd,uniform,200,0.1,0.05,elu,0.989536112,0.988193582,0.011135153,0.74322414,0.7828818,0.020818283,-0.715949734,-0.347565725
3,"(1, 20, 11)",10,sgd,normal,150,0.1,0.05,elu,0.98094963,0.96900563,0.02502237,0.7329177,0.76818687,0.037737823,-0.733189649,-0.347725913
4,"(5, 3, 17, 5)",10,Adam,normal,50,0.3,0.05,elu,0.971037979,0.992124319,0.018418851,0.745575,0.7842909,0.057085243,-0.75437613,-0.348645444
2,"(7, 3)",100,RMSprop,normal,200,0,0.05,tanh,0.881719065,0.989943853,0.064168541,0.66869485,0.8056952,0.222571491,-0.921753905,-0.349591207
2,"(7, 8)",10,Adam,uniform,200,0.2,0.1,elu,0.40225606,0.822198265,0.387772838,0.40033755,0.62737924,0.838190062,-1.539143217,-0.350476578
3,"(15, 17, 3)",50,sgd,normal,200,0,0.05,elu,0.98177446,0.990496736,0.013864402,0.73209906,0.7807631,0.036118911,-0.739396175,-0.351638632
4,"(17, 10, 18, 19)",10,Adagrad,normal,200,0.1,0.05,elu,0.983107392,1.000646892,0.008122858,0.73628944,0.7851577,0.033499856,-0.737027032,-0.351763588
2,"(2, 14)",50,Adagrad,normal,200,0.2,0.05,elu,0.996436016,0.98520907,0.009177457,0.7455949,0.78520614,0.007115266,-0.712918251,-0.352901492
1,15,100,Adagrad,normal,200,0.1,0.05,relu,0.971149006,0.980236461,0.024307266,0.7630981,0.77151287,0.056869608,-0.766454614,-0.354792503
2,"(9, 14)",100,Adam,normal,200,0.5,0.1,elu,0.896183964,0.859758305,0.122028866,0.66258276,0.6705712,0.196854304,-0.907695463,-0.35542058
3,"(1, 9, 12)",10,Adam,uniform,100,0.4,0.05,elu,0.963303466,1.011247424,0.012724555,0.72959006,0.7863458,0.072046433,-0.783271805,-0.355612686
4,"(8, 15, 17, 13)",10,Adagrad,uniform,150,0,0.05,elu,0.974694486,0.992916308,0.016194603,0.7195769,0.770834,0.049970658,-0.761570023,-0.355799682
2,"(16, 12)",10,Adagrad,uniform,150,0.1,0.05,elu,0.972132104,0.984961983,0.021452956,0.72370243,0.77121955,0.054959172,-0.767866081,-0.356453454
2,"(20, 9)",10,Adagrad,normal,200,0,0.05,elu,0.961759144,0.981452803,0.028394026,0.7106141,0.7672664,0.075019349,-0.788790762,-0.356885706
4,"(20, 15, 17, 6)",100,Adam,normal,150,0.5,0.05,relu,0.990313105,0.983963199,0.012861848,0.7354084,0.78730017,0.019279954,-0.733638283,-0.357179164
1,6,10,Adam,normal,150,0.1,0.1,relu,0.476090934,0.837451296,0.343228885,0.378451,0.6355174,0.773337423,-1.490500248,-0.358581413
2,"(16, 12)",10,Adagrad,normal,50,0.1,0.05,relu,0.98543119,0.97706717,0.01875082,0.7414384,0.7666471,0.028925369,-0.746714306,-0.358894468
1,16,100,Adam,normal,50,0.4,0.05,elu,0.958789154,0.973685197,0.033762825,0.8394104,0.77404684,0.080723359,-0.798709378,-0.35899301
2,"(16, 12)",10,sgd,normal,100,0.1,0.05,tanh,0.967318633,0.976138904,0.028271231,0.7278836,0.78142864,0.064294663,-0.782927625,-0.359316481
1,19,10,sgd,normal,100,0.1,0.05,relu,0.987809335,0.982231058,0.014979804,0.7332288,0.7875751,0.024232718,-0.742868107,-0.359317695
4,"(13, 12, 16, 1)",50,Adam,normal,50,0,0.05,elu,0.969298366,1.003711788,0.013494923,0.7230345,0.7835135,0.060460678,-0.779163674,-0.359351498
1,4,25,sgd,normal,150,0,0.05,elu,0.979075325,0.986400612,0.017262031,0.73068166,0.7833568,0.041411507,-0.760780598,-0.359684545
3,"(20, 19, 19)",200,Adagrad,uniform,50,0.1,0.05,elu,0.994309939,0.984331904,0.010679078,0.7410104,0.786999,0.011347745,-0.731346305,-0.35999928
3,"(19, 10, 17)",10,sgd,uniform,100,0.1,0.05,elu,0.982737693,0.9995503,0.008856003,0.72968215,0.78153414,0.034226627,-0.755847502,-0.360810437
4,"(14, 18, 1, 17)",100,RMSprop,uniform,200,0.2,0.05,elu,0.91835522,0.999146513,0.041249133,0.7078096,0.77127814,0.15662369,-0.880172477,-0.361774394
4,"(11, 10, 14, 4)",200,Adam,uniform,50,0,0.05,elu,0.985899398,0.987840828,0.013129887,0.73634917,0.7733576,0.028002376,-0.752667625,-0.362332624
1,8,10,Adagrad,normal,50,0.1,0.05,elu,0.968284368,0.984297961,0.023708835,0.7135969,0.76006186,0.062425383,-0.788179306,-0.362876962
2,"(14, 7)",100,Adam,normal,150,0,0.05,tanh,0.753536476,0.974751533,0.135855995,0.5723561,0.8487871,0.432182779,-1.158763392,-0.363290306
2,"(16, 12)",10,Adam,uniform,200,0.1,0.1,elu,0.242666253,0.872848412,0.442242667,0.23067021,0.6598595,0.94111309,-1.670657288,-0.364772099
2,"(18, 14)",10,Adam,normal,200,0.5,0.1,elu,0.451700167,0.864594435,0.341852699,0.47159275,0.687461,0.79596696,-1.525898029,-0.364965535
2,"(15, 16)",10,Adagrad,normal,100,0.1,0.05,relu,0.985933823,0.991687125,0.011189526,0.73574173,0.7859551,0.027934496,-0.758894281,-0.365479893
4,"(3, 5, 6, 6)",10,RMSprop,uniform,200,0.4,0.05,tanh,0.821975132,0.946065974,0.115979447,0.7002112,0.7716698,0.324356882,-1.055795889,-0.365719504
4,"(2, 9, 8, 6)",50,Adam,normal,200,0.1,0.05,tanh,0.86312526,0.982716162,0.077079289,0.6612173,0.8244333,0.255014786,-0.988244778,-0.366614996
3,"(20, 16, 20)",50,Adagrad,normal,200,0.1,0.05,elu,0.973141006,0.965368066,0.030745464,0.7204916,0.7610414,0.052996583,-0.789882061,-0.368442739
2,"(1, 19)",10,Adagrad,uniform,100,0.1,0.05,elu,0.998406479,0.986837385,0.007378068,0.74523646,0.78896844,0.003184503,-0.747856275,-0.372335886
2,"(20, 14)",10,Adagrad,normal,100,0.3,0.05,elu,0.976837963,0.976682733,0.023239652,0.7242584,0.77459025,0.045787594,-0.790556681,-0.372384543
1,2,10,Adagrad,normal,150,0,0.05,elu,0.980607215,0.961121838,0.029135474,0.7229009,0.7506517,0.038409491,-0.789741227,-0.375665868
2,"(20, 7)",10,Adagrad,normal,100,0.3,0.05,relu,0.993062462,0.981038663,0.012949438,0.74564683,0.7876585,0.013826947,-0.769300426,-0.377736739
2,"(10, 17)",10,RMSprop,uniform,50,0.5,0.1,elu,0.914636433,0.854124183,0.115619692,0.6996386,0.6825761,0.163440196,-0.919849586,-0.378204695
1,16,100,sgd,normal,200,0.2,0.05,relu,0.982338092,0.990384537,0.013638686,0.73814875,0.79643875,0.035011874,-0.795581264,-0.380284695
2,"(16, 12)",10,Adagrad,uniform,50,0.1,0.05,relu,0.992072272,0.988585345,0.009671192,0.7445226,0.78863555,0.015792607,-0.778438953,-0.381323173
1,18,10,Adagrad,uniform,150,0.1,0.05,relu,0.943742686,0.969911337,0.043172989,0.7138938,0.75622976,0.109349744,-0.877071697,-0.383860977
2,"(17, 5)",10,Adam,normal,150,0.2,0.1,elu,0.390834322,0.865683426,0.371741126,0.3813295,0.6831621,0.847248533,-1.61602992,-0.384390693
3,"(13, 5, 4)",200,Adam,uniform,100,0,0.05,tanh,0.914978233,0.988562556,0.048229606,0.7007171,0.7961565,0.162814832,-0.93284247,-0.385013819
2,"(16, 12)",10,sgd,normal,150,0.1,0.05,tanh,0.950820008,1.02054269,0.014318651,0.7321456,0.7931584,0.095941312,-0.869557801,-0.386808244
3,"(10, 14, 19)",10,Adam,normal,200,0.3,0.1,elu,0.375772008,0.853372646,0.385427673,0.42622408,0.652714,0.858795398,-1.633277215,-0.387240909
2,"(8, 2)",100,Adam,normal,50,0.1,0.05,elu,0.975638194,0.995173458,0.014594174,0.7297747,0.7828824,0.048130114,-0.822704646,-0.387287266
4,"(15, 10, 18, 8)",200,RMSprop,uniform,150,0,0.05,elu,0.864791693,1.011709346,0.061749481,0.64616585,0.85082513,0.252135328,-1.026770862,-0.387317767
4,"(2, 20, 2, 12)",50,Adam,normal,50,0,0.05,elu,0.97167828,1.009679452,0.009321134,0.72851455,0.7887596,0.05584132,-0.835814803,-0.389986741
3,"(5, 1, 9)",200,RMSprop,uniform,150,0,0.05,elu,0.925236123,1.015865629,0.029449124,0.6988824,0.7959705,0.143938116,-0.924044379,-0.390053131
3,"(14, 19, 20)",25,sgd,uniform,200,0,0.05,elu,0.980911204,0.988182594,0.015453101,0.73285955,0.7763159,0.03781321,-0.832866721,-0.397526755
4,"(13, 6, 6, 1)",10,Adam,uniform,100,0,0.1,elu,0.761068274,0.961542686,0.13869452,0.57477283,0.78904325,0.420775083,-1.218044069,-0.398634493
1,18,25,Adagrad,uniform,150,0.4,0.05,relu,0.974143939,0.99650914,0.01467346,0.7188206,0.7849308,0.051043586,-0.849634452,-0.399295433
2,"(19, 10)",50,sgd,uniform,150,0,0.05,elu,0.96980557,0.99704556,0.016574435,0.7202489,0.77696,0.059477157,-0.858390922,-0.399456883
3,"(7, 15, 10)",25,Adagrad,uniform,150,0,0.05,elu,0.98997879,0.997761012,0.006130099,0.74105144,0.79314363,0.019941996,-0.821578608,-0.400818306
3,"(8, 4, 16)",10,Adam,uniform,150,0.1,0.05,tanh,0.745181174,0.999218165,0.127800331,0.51574826,0.81884116,0.444705019,-1.247784904,-0.401539943
3,"(6, 2, 2)",10,Adam,uniform,100,0.1,0.1,tanh,0.753339507,0.950869447,0.147895523,0.62047803,0.7825447,0.432479587,-1.242266135,-0.404893274
3,"(20, 1, 11)",10,Adam,uniform,200,0,0.1,elu,0.631651156,0.967273828,0.200537508,0.41478688,0.79589367,0.601016817,-1.415662353,-0.407322768
3,"(1, 19, 20)",25,Adagrad,uniform,150,0,0.05,elu,0.982537728,0.983215968,0.017123152,0.73165447,0.77552927,0.034619613,-0.851194387,-0.408287387
2,"(4, 4)",10,Adam,normal,150,0.4,0.1,tanh,0.86867972,0.893389332,0.118965474,0.7111641,0.75634116,0.245395544,-1.069540894,-0.412072675
2,"(16, 12)",10,Adam,normal,200,0,0.1,elu,0.190837935,0.898682003,0.455240031,0.15220371,0.6638374,0.963580883,-1.795350796,-0.415884957
1,18,100,Adam,normal,50,0,0.05,elu,1.020136043,0.933199097,0.02333243,0.7877666,0.74775994,-0.040677546,-0.791121661,-0.415899603
3,"(9, 20, 9)",10,Adam,normal,150,0.1,0.1,elu,0.314209762,0.87966977,0.403060234,0.329714,0.62769574,0.901272225,-1.742014658,-0.420371216
2,"(18, 6)",10,sgd,normal,200,0.1,0.1,relu,0.94214715,0.872154758,0.092849046,0.7234624,0.7182707,0.112358749,-0.956608907,-0.422125079
1,16,10,RMSprop,uniform,200,0,0.1,sigmoid,0.330985856,0.822494149,0.423259997,0.23700312,0.6332617,0.890448363,-1.744113184,-0.42683241
2,"(18, 16)",200,Adagrad,uniform,150,0.1,0.05,elu,0.971901168,0.982257193,0.02292082,0.72193,0.7785254,0.055408121,-0.912467925,-0.428529902
1,2,10,Adagrad,normal,200,0.1,0.05,elu,0.986460358,1.001333353,0.006103144,0.7460436,0.8006504,0.026895963,-0.900932841,-0.437018439
2,"(11, 8)",100,Adam,normal,50,0,0.05,elu,0.964410929,1.001740458,0.016924306,0.7206113,0.7892412,0.06991156,-0.951664645,-0.440876542
1,18,10,Adagrad,normal,150,0,0.05,elu,0.946474775,1.002501375,0.025511925,0.6945533,0.80277044,0.1041855,-0.994695899,-0.445255199
2,"(10, 7)",200,sgd,normal,100,0,0.05,elu,0.9801373,0.975714824,0.022073938,0.7258955,0.77524793,0.039330874,-0.929951719,-0.445310423
3,"(4, 3, 3)",50,RMSprop,normal,200,0.3,0.05,tanh,0.922901785,1.009635571,0.033731322,0.71729594,0.79921913,0.148252296,-1.041074368,-0.446411036
2,"(19, 17)",10,Adam,normal,200,0.5,0.1,relu,0.603153655,0.889684681,0.253580832,0.53991264,0.73797023,0.636205668,-1.536791406,-0.450292869
